BuildingID,Use,BuildingName,Occupancy,LandscapeArea,ConditionedArea,RooftopArea,EnergyBase,JobsBase,OpCostEnergyBase,OpCostWaterBase,ExpenditureFoodBase,OpCostBase,FoodPercentageBase,WaterBase,CO2EnergyBase,CO2WaterBase,CO2FoodBase,CO2EmissionsBase,EnergyHighPerformance,JobsHighPerformance,OpCostEnergyHP,OpCostWaterHP,OpCostFoodHP,OpCostHP,InvestmentCostHP,WaterHighPerformance,CO2EnergyHP,CO2WaterHP,CO2FoodHP,CO2EmissionsHighPerformance,EnergyWaterEfficient,JobsWaterEfficient,OpCostEnergyWaterEfficient,OpCostWaterWaterEfficient,OpCostFoodWaterEfficient,OpCostWaterEfficient,InvestmentCostWaterEfficient,WaterWaterEfficient,CO2EnergyWaterEfficient,CO2WaterWaterEfficient,CO2FoodWaterEfficient,CO2EmissionsWaterEfficient,EnergyGreenery,JobsGreenery,OpCostEnergyGreenery,OpCostWaterGreenery,OpCostFoodGreenery,OpCostGreenery,InvestmentCostGreenery,WaterGreenery,CO2EnergyGreenery,CO2WaterGreenery,CO2FoodGreenery,CO2EmissionsGreenery,EnergyPVPanels,JobsPVPanels,OpCostEnergyPVPanels,OpCostWaterPVPanels,OpCostFoodPVPanels,OpCostPVPanels,InvestmentCostPVPanels,CO2EnergyPV,CO2WaterPV,CO2FoodPV,CO2EmissionsPVPanels,EnergyGreenhouse,JobsGreenhouse,OpCostEnergyGreenhouse,OpCostWaterGreenhouse,OpCostFoodGreenhouse,OpCostGreenhouse,InvestmentCostGreenhouse,FoodPercentageGreenhouse100,WaterGreenhouse100,CO2EnergyGreenhouse,CO2WaterGreenhouse,CO2FoodGreenhouse,CO2EmissionsGreenhouse
07877bd5-a74b-4b74-a6f8-6f80769888ec,Commercial,C99_1_1,3,75.50263847,63.27978,21.09326,17636.78208,0,3505.310438,331.84,444.39,4281.538892,0,48355.87668,13351.04403,1416.63,562.22,15329.89396,-3629.36208,0.02755644,-721.3357134,0,0,-721.3357134,11658.46341,0,-2747.427095,0,0,-2747.427095,-813.1173932,0,-161.6070819,-144.1865145,0,-305.7935964,92.54667825,-21010.78535,-615.5298666,0,0,-615.5298666,171.3909893,0,27.63679703,1608.77867,0,1636.415467,21206.80358,234430.4073,20.92105535,0,0,20.92105535,-4081.54581,0.002109326,-811.2072297,0,0,-811.2072297,415273.5563,-3089.730178,0,0,-3089.730178,2942.50977,0.007118975,474.4797004,188.6584859,0,5680.461428,15234.60704,0.004201016,30231.9149,2227.479896,0,-1996.477059,231.0028369
07a4c353-c2b2-4943-a621-e52fdbd81493,Commercial,C217_1_1,655,85.395,13102.23635,1871.74805,3283319.77,0,652559.8043,68708.76,97024.33,818292.8919,0,10012204.93,2485473.066,293316.55,122751.59,2901541.205,-577067.77,0.605691851,-114692.2193,0,0,-114692.2193,971279.8293,0,-436840.3019,0,0,-436840.3019,-168357.9852,0,-33461.14956,-29854.17761,0,-63315.32717,19162.02066,-4350335.535,-127446.9948,0,0,-127446.9948,193.84665,0,31.25777231,1819.560976,0,1850.818748,23985.32063,265145.4974,23.66213364,0,0,23.66213364,-362183.2477,0.187174805,-71983.92048,0,0,-71983.92048,36850039.73,-274172.7185,0,0,-274172.7185,261108.853,0.631714967,42103.80254,16740.94726,0,504065.877,1351870.029,0.37278469,2682682.893,197659.4017,0,-177160.9529,20498.44877
0a4712e7-093e-4336-ae08-c7d54f15dc2b,Commercial,C169_1_1,667,0,13356.31638,2226.05273,3251221.479,0,646180.269,70041.16,98801.88,815023.3094,0,10206362.72,2461174.66,299004.58,125000.47,2885179.71,-532259.479,0.566172759,-105786.5715,0,0,-105786.5715,1005856.087,0,-402920.4256,0,0,-402920.4256,-171622.8021,0,-34110.03191,-30433.11316,0,-64543.14507,19533.61271,-4434697.728,-129918.4612,0,0,-129918.4612,0,0,0,0,0,0,0,0,0,0,0,0,-430741.2033,0.222605273,-85609.81415,0,0,-85609.81415,43825413.12,-326071.0909,0,0,-326071.0909,310534.3558,0.751292796,50073.66488,19909.8545,0,599480.9086,1607766.584,0.443349401,3190490.075,235074.5074,0,-210695.8909,24378.61647
0aaca8f7-6615-4389-a753-8736b0f3362b,Commercial,C323_1_1,551,637.945875,11027.43225,2205.48645,2711145.76,0,538840.2198,57828.38,81618.94,678287.5451,0,8426722.628,2052337.34,246868.42,103261.26,2402467.021,-452126.76,0.469626069,-89860.19355,0,0,-89860.19355,863391.4722,0,-342259.9573,0,0,-342259.9573,-141697.6634,0,-28162.41059,-25126.62054,0,-53289.03113,16127.61967,-3661438.33,-107265.1312,0,0,-107265.1312,1448.137136,0,233.5121132,13593.08412,0,13826.59624,179183.0476,1980777.286,176.7686697,0,0,176.7686697,-426761.6281,0.220548645,-84818.87358,0,0,-84818.87358,43420514.48,-323058.5525,0,0,-323058.5525,307665.3598,0.744351677,49611.03926,19725.90934,0,593942.364,1592912.589,0.43925334,3161013.454,232902.6773,0,-208749.2925,24153.38486
0adc61c2-4138-4c17-a15e-5f72e3e12157,Commercial,C237_1_1,283,117.6289275,5662.1588,1132.43176,1384337.093,0,275136.9972,29692.63,41920.44,346750.066,0,4326795.269,1047943.179,126757.36,53036.18,1227736.722,-232217.093,0.336516234,-46153.14723,0,0,-46153.14723,466184.6261,0,-175788.3394,0,0,-175788.3394,-72756.25489,0,-14460.30566,-12901.5452,0,-27361.85086,8280.907245,-1880006.586,-55076.48495,0,0,-55076.48495,267.0176654,0,43.05659855,2506.388033,0,2549.444632,33039.02501,365229.5859,32.5938451,0,0,32.5938451,-219125.5456,0.113243176,-43551.20218,0,0,-43551.20218,22294750.28,-165878.038,0,0,-165878.038,157974.2305,0.382195719,25473.34467,10128.48944,0,304966.3699,817898.8387,0.225539555,1623057.82,119586.4925,0,-107184.6661,12401.82642
0cd45f4d-3ef1-4e3a-9a08-7936112b42af,Commercial,C35_1_1,506,365.1576675,10120.9779,1124.5531,2508591.217,0,498582.5044,53074.89,74953.15,626610.5458,0,7734046.472,1899003.551,226575.85,94827.94,2220407.345,-422614.217,0.603618426,-83994.57563,0,0,-83994.57563,754498.2907,0,-319918.9623,0,0,-319918.9623,-130050.1229,0,-25847.46193,-23061.21365,0,-48908.67558,14801.93018,-3360468.292,-98447.94304,0,0,-98447.94304,828.9079052,0,133.6613997,7780.626989,0,7914.288389,102563.6599,1133788.997,101.1816796,0,0,101.1816796,-217601.0249,0.11245531,-43248.20369,0,0,-43248.20369,22139639.16,-164723.9758,0,0,-164723.9758,156875.1575,0.379536671,25296.11914,10058.02257,0,302844.6294,812208.4765,0.22397041,1611765.731,118754.4942,0,-106438.9509,12315.54327
0d2fd07c-6cc8-40af-bfc0-e0624064f15a,Commercial,C29_1_1,77,43.5941925,1550.50769,1550.50769,379549.5581,0,75435.47467,8130.94,11405.91,94972.32517,0,1184835.956,287319.0155,34710.84,14430.34,336460.1902,-62788.4581,0.078752973,-12479.20605,0,0,-12479.20605,233783.9191,0,-47530.86278,0,0,-47530.86278,-19923.34314,0,-3959.76445,-3532.918406,0,-7492.682856,2267.617497,-514815.0683,-15081.97076,0,0,-15081.97076,98.95881698,0,15.95710924,928.8868369,0,944.8439461,12244.51882,135356.9161,12.07953169,0,0,12.07953169,-300023.238,0.155050769,-59629.61856,0,0,-59629.61856,30525620.15,-227117.5912,0,0,-227117.5912,216295.8228,0.523296345,34877.70142,13867.76786,0,417555.1397,1119854.179,0.308805198,2222265.147,163735.9378,0,-146755.5529,16980.38497
0d3a3e84-1319-458f-bea3-1f65daa1051b,Commercial,C149_1_1,99,595.4602567,1990.3103,995.15515,513308.8023,0,102020.1245,10437.28,14664.75,127122.1535,0,1520915.519,388574.7633,44556.59,18553.29,451684.6453,-92785.2023,0.126184319,-18441.05896,0,0,-18441.05896,218393.3323,0,-70238.39814,0,0,-70238.39814,-25574.61361,0,-5082.954455,-4535.033227,0,-9617.987682,2910.828814,-660842.7289,-19359.9825,0,0,-19359.9825,1351.694783,0,217.9607837,12687.81832,0,12905.77911,167249.8996,1848862.415,164.9963133,0,0,164.9963133,-192562.5215,0.099515515,-38271.80115,0,0,-38271.80115,19592117.02,-145769.8288,0,0,-145769.8288,138824.1434,0.335864863,22385.39313,8900.685046,0,267997.4762,718750.8071,0.198199006,1426306.119,105089.8766,0,-94191.43495,10898.44163
0e4532cf-8df0-4c8d-9f0f-4d985495994c,Commercial,C301_1_1,100,5859.086724,2001.38794,1000.69397,498217.4091,0,99020.71006,10495.37,14812.88,124328.9595,0,1529380.608,377150.5787,44804.58,18740.7,440695.86,-85344.1091,0.126534989,-16962.14168,0,0,-16962.14168,219524.56,0,-64605.49059,0,0,-64605.49059,-25716.95642,0,-5111.245088,-4560.274249,0,-9671.519337,2927.029862,-664520.8377,-19467.73601,0,0,-19467.73601,13300.12686,0,2144.645457,124842.9715,0,126987.617,1645670.984,18192054.14,1623.496611,0,0,1623.496611,-193634.2832,0.100069397,-38484.81379,0,0,-38484.81379,19701162.53,-146581.1524,0,0,-146581.1524,139596.8088,0.337734215,22509.98542,8950.224349,0,269489.0926,722751.2198,0.19930214,1434244.633,105674.7843,0,-94715.68426,10959.10001
0e542151-35a2-4dfb-bbbf-c1a67611bbde,Commercial,C141_1_1,28,273.91602,566.24243,566.24243,142475.3769,0,28316.98116,2969.4,4147.61,35433.98864,0,432699.8153,107853.8603,12676.33,5247.4,125777.5868,-25301.4769,0.047591698,-5028.668534,0,0,-5028.668534,89892.01319,0,-19153.21801,0,0,-19153.21801,-7275.966645,0,-1446.098371,-1290.215016,0,-2736.313386,828.1295539,-188009.474,-5507.90675,0,0,-5507.90675,621.7893654,0,100.2635352,5836.488092,0,5936.751627,76936.16212,850490.068,75.89949612,0,0,75.89949612,-109567.9102,0.056624243,-21776.62215,0,0,-21776.62215,11147897.84,-82942.90803,0,0,-82942.90803,78990.81899,0.19110682,12737.26956,5064.482185,0,152490.3349,408968.5951,0.112775065,811566.9628,59796.04997,0,-53594.846,6201.203972
0ea536b1-956e-49c4-8737-5607a9bac610,Commercial,C193_1_1,27,208.6388625,545.61438,545.61438,138381.4263,0,27503.30848,2861.23,3999.48,34364.01273,0,416936.6846,104754.7397,12214.54,5059.99,122029.2641,-24537.0263,0.04671678,-4876.733977,0,0,-4876.733977,86823.16818,0,-18574.52891,0,0,-18574.52891,-7010.905258,0,-1393.41742,-1243.212851,0,-2636.630271,797.9610308,-181160.3426,-5307.255281,0,0,-5307.255281,473.6102179,0,76.36964763,4445.589697,0,4521.959345,58601.4405,647809.0633,57.81182326,0,0,57.81182326,-105576.3825,0.054561438,-20983.30603,0,0,-20983.30603,10741783.11,-79921.32158,0,0,-79921.32158,76113.20601,0.184144853,12273.25447,4879.984546,0,146935.1556,394069.986,0.108666702,782001.8101,57617.69695,0,-51642.40107,5975.295883
0fc0cf3f-c2cf-4b92-99b4-b678a63678a5,Commercial,C305_1_1,41,45.74202,830.24585,830.24585,205483.0663,0,40839.75943,4353.85,6073.28,51266.88727,0,634440.6687,155550.6812,18586.51,7683.69,181820.8786,-34627.3663,0.057627974,-6882.189052,0,0,-6882.189052,128889.5543,0,-26212.91629,0,0,-26212.91629,-10668.29469,0,-2120.323571,-1891.761559,0,-4012.08513,1214.234556,-275666.5296,-8075.899084,0,0,-8075.899084,103.8343854,0,16.74329465,974.6518477,0,991.3951424,12847.78987,142025.7702,12.67467405,0,0,12.67467405,-160652.572,0.083024585,-31929.69868,0,0,-31929.69868,16345465.17,-121613.997,0,0,-121613.997,115819.2961,0.280207974,18675.86149,7425.733386,0,223587.0381,599645.0652,0.165355023,1189949.865,87675.20713,0,-78582.7697,9092.437426
1277c836-0fc1-4f59-8279-62ad64f749d9,Commercial,C234_1_1,1,829.6030739,21.63672,21.63672,6041.492823,0,1200.746699,113.46,148.13,1462.339447,0,16533.91596,4573.410067,484.38,187.41,5245.193015,-1246.793823,0.009303058,-247.8002723,0,0,-247.8002723,5229.196694,0,-943.822924,0,0,-943.822924,-278.0223535,0,-55.25694275,-49.30047547,0,-104.5574182,31.643703,-7184.040142,-210.4629216,0,0,-210.4629216,1883.198978,0,303.6658352,17676.83563,0,17980.50146,233014.7634,2575859.472,229.8750372,0,0,229.8750372,-4186.70532,0.002163672,-832.1076824,0,0,-832.1076824,425972.925,-3169.335927,0,0,-3169.335927,3018.32244,0.007302393,486.7044935,193.5192016,0,5826.816404,15627.12102,0.004309254,31010.82894,2284.870087,0,-2047.915548,236.9545391
12bf9117-2eb0-427d-9d82-371667236854,Commercial,C134_1_1,16,1996.53438,324.69336,324.69336,83541.97564,0,16603.96766,1702.71,2370.06,20676.73522,0,248117.678,63241.27556,7268.83,2998.51,73508.61824,-15057.35564,0.036038499,-2992.649433,0,0,-2992.649433,53643.03053,0,-11398.41822,0,0,-11398.41822,-4172.167136,0,-829.2182182,-739.831963,0,-1569.050181,474.864039,-107807.9363,-3158.330522,0,0,-3158.330522,4532.133043,0,730.8064531,42541.32027,0,43272.12672,560776.594,6199099.492,553.220485,0,0,553.220485,-62828.16516,0.032469336,-12487.09783,0,0,-12487.09783,6392400.525,-47560.92103,0,0,-47560.92103,45294.72372,0.109584009,7303.7742,2904.063084,0,87440.63779,234509.7793,0.064667204,465366.7582,34288.10586,0,-30732.22652,3555.879332
13b59708-b269-41e9-b483-64eec884e469,Commercial,C21_1_1,132,733.0159425,2646.46044,1323.23022,656272.5143,0,130434.1622,13878.17,19553,163865.3228,0,2022319.21,496798.2933,59245.66,24737.72,580781.6787,-110485.6143,0.145504926,-21959.01584,0,0,-21959.01584,285050.4634,0,-83637.61003,0,0,-83637.61003,-34005.85486,0,-6758.663653,-6030.107984,0,-12788.77164,3870.448394,-878704.2599,-25742.43213,0,0,-25742.43213,1663.946189,0,268.3113231,15618.79739,0,15887.10872,205885.8528,2275963.19,203.1116716,0,0,203.1116716,-256045.0476,0.132323022,-50888.9532,0,0,-50888.9532,26051094.96,-193826.101,0,0,-193826.101,184590.6157,0.446590199,29765.23678,11834.9942,0,356348.8159,955703.0264,0.263539725,1896519.713,139735.0961,0,-125243.7403,14491.35575
13d6986c-343a-4d04-bd92-9cb5255a76e4,Commercial,C136_1_1,204,11663.49181,4096.1809,585.1687,1091759.196,0,216987.1402,21480.57,30218.27,268685.9745,0,3130137.597,826461.7114,91700.2,38231.03,956392.9374,-207690.196,0.338663646,-41278.42646,0,0,-41278.42646,339447.4402,0,-157221.4784,0,0,-157221.4784,-52634.12634,0,-10461.03261,-9333.377055,0,-19794.40967,5990.664566,-1360054.944,-39844.03364,0,0,-39844.03364,26476.12641,0,4269.275383,248520.8096,0,252790.085,3275983.262,36214325.63,3231.841465,0,0,3231.841465,-113230.1435,0.05851687,-22504.49101,0,0,-22504.49101,11520508.78,-85715.21859,0,0,-85715.21859,81631.03365,0.197494436,13163.00418,5233.759075,0,157587.2212,422638.0936,0.116544496,838693.0393,61794.69247,0,-55386.21746,6408.475018
1435a448-e59b-4450-9085-df2e2ac70b0a,Commercial,C83_1_1,54,655.2367275,1099.80126,549.90063,279834.446,0,55617.09614,5767.41,7998.95,69383.45924,0,840424.1308,211834.6756,24620.98,10119.98,246575.6349,-49081.846,0.093799841,-9755.016893,0,0,-9755.016893,126450.5694,0,-37154.95742,0,0,-37154.95742,-14131.96338,0,-2808.727721,-2505.958622,0,-5314.686344,1608.459343,-365167.0124,-10697.89628,0,0,-10697.89628,1487.387371,0,239.8412136,13961.51038,0,14201.3516,184039.6158,2034464.172,181.5597987,0,0,181.5597987,-106405.7719,0.054990063,-21148.14717,0,0,-21148.14717,10826168.65,-80549.16933,0,0,-80549.16933,76711.13789,0.185591463,12369.67098,4918.320841,0,148089.4522,397165.73,0.109520368,788145.0779,58070.33138,0,-52048.09463,6022.236749
1526dbaa-0e82-44b8-ad1b-d5016587cca3,Commercial,C182_1_1,90,340.3214175,1807.6499,903.82495,457737.1338,0,90975.25534,9479.4,13331.59,113786.2457,0,1381333.748,346507.0103,40467.42,16866.63,403841.0556,-81361.3338,0.120254726,-16170.56509,0,0,-16170.56509,199705.0698,0,-61590.52969,0,0,-61590.52969,-23227.50766,0,-4616.467147,-4118.8313,0,-8735.298446,2643.687979,-600193.9963,-17583.2233,0,0,-17583.2233,772.5296177,0,124.5704009,7251.426552,0,7375.996953,95587.77814,1056674.179,94.29979345,0,0,94.29979345,-174890.1278,0.090382495,-34759.41291,0,0,-34759.41291,17794053.7,-132391.8268,0,0,-132391.8268,126083.5805,0.305040921,20330.97736,8083.826141,0,243402.0519,652787.5701,0.180009325,1295407.11,95445.27046,0,-85547.03152,9898.23894
1665135f-6fcc-436e-9aba-158c6aefb153,Commercial,C161_1_1,24,210.3156472,490.42981,490.42981,123512.373,0,24548.08413,2571.84,3555.09,30675.0116,0,374766.8436,93498.86636,10979.13,4497.77,108975.7663,-21831.973,0.0442913,-4339.104634,0,0,-4339.104634,78592.98355,0,-16526.80356,0,0,-16526.80356,-6301.80776,0,-1252.484292,-1117.471725,0,-2369.956017,717.2535971,-162837.4098,-4770.468474,0,0,-4770.468474,477.4165191,0,76.98341371,4481.317925,0,4558.301339,59072.40741,653015.3625,58.27644418,0,0,58.27644418,-94898.16824,0.049042981,-18861.01094,0,0,-18861.01094,9655336.884,-71837.91335,0,0,-71837.91335,68414.9585,0.165520061,11031.91206,4386.412788,0,132073.8292,354212.9303,0.097675926,702908.5252,51790.12358,0,-46419.18152,5370.942064
